[ 2012-10-23T04:03:59+08:00 ] /taodandan/login/login.html?top_appkey=1012681999&top_parameters=ZXhwaXJlc19pbj04NjQwMCZocmFfZXhwaXJlc19pbj0xODAwJmlmcmFtZT0xJnIxX2V4cGlyZXNfaW49MTgwMCZyMl9leHBpcmVzX2luPTAmcmVfZXhwaXJlc19pbj0xNTU1MjAwMCZyZWZyZXNoX3Rva2VuPTYxMDEzMTgwMDQyYTNiZTg5NDVhOWZiMzhmMTQ1NDEyN2NkYWNhMTAwOTE5ZTc0MjA3NDA4Mjc4NiZ0cz0xMzQ4ODcwNjI2MzU2JnZpc2l0b3JfaWQ9MjA3NDA4Mjc4NiZ2aXNpdG9yX25pY2s9c2FuZGJveF9jXzEmdzFfZXhwaXJlc19pbj0xODAwJncyX2V4cGlyZXNfaW49MA%3D%3D&top_session=6101618f23825423ef88eb55c510a64bf0fef1fe663dace2074082786&timestamp=2012-09-29+06%3A17%3A03&sign=%2FzDIx%2F2be6RETQe7OdT1ww%3D%3D&encode=utf-8&agreement=true&agreementsign=1012681999-22481177-2074082786-BA190D4C0287DCA062C287FE8E66A221&top_sign=MQekkChvsdoB1OqmQ6vy1Q%3D%3D | INFO: Tag[ route_check ] --START--
[ 2012-10-23T04:04:53+08:00 ] /taodandan/index.php | INFO: Tag[ app_begin ] --START--
[ 2012-10-23T04:04:53+08:00 ] /taodandan/index.php | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000531s ]
[ 2012-10-23T04:04:53+08:00 ] /taodandan/index.php | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000611s ]
[ 2012-10-23T04:04:53+08:00 ] /taodandan/index.php | NOTIC: [1024] invalid [default store dir]: /tmp/ Lotus.php 第 61 行.
[ 2012-10-23T04:04:53+08:00 ] /taodandan/index.php | NOTIC: [2] filemtime(): stat failed for /tmp/LtStoreFile/LtAutoloader-token-cache/12/c3/12c37a5af5f4b44c9b4818ad71ffe070.php Autoloader.php 第 277 行.
[ 2012-10-23T04:04:53+08:00 ] /taodandan/index.php | NOTIC: [2] filemtime(): stat failed for /tmp/LtStoreFile/LtAutoloader-token-cache/51/fa/51fa5d6481242074d1ae4b64a8c739a4.php Autoloader.php 第 277 行.
[ 2012-10-23T04:04:53+08:00 ] /taodandan/index.php | NOTIC: [2] filemtime(): stat failed for /tmp/LtStoreFile/LtAutoloader-token-cache/7d/5a/7d5a348b22e504dfaf6874d08479ac68.php Autoloader.php 第 277 行.
[ 2012-10-23T04:04:53+08:00 ] /taodandan/index.php | NOTIC: [2] filemtime(): stat failed for /tmp/LtStoreFile/LtAutoloader-token-cache/1e/f3/1ef3495afb50716c16d3d0f06246e280.php Autoloader.php 第 277 行.
[ 2012-10-23T04:04:53+08:00 ] /taodandan/index.php | NOTIC: [2] filemtime(): stat failed for /tmp/LtStoreFile/LtAutoloader-token-cache/12/e9/12e9f77aba376035e76af13a520c504b.php Autoloader.php 第 277 行.
[ 2012-10-23T04:04:53+08:00 ] /taodandan/index.php | NOTIC: [2] filemtime(): stat failed for /tmp/LtStoreFile/LtAutoloader-token-cache/de/62/de62a8691dc282c0d25a46a4d5aa6517.php Autoloader.php 第 277 行.
[ 2012-10-23T04:04:53+08:00 ] /taodandan/index.php | NOTIC: [2] filemtime(): stat failed for /tmp/LtStoreFile/LtAutoloader-token-cache/9c/06/9c0600f962add37b405775d0111fd0dd.php Autoloader.php 第 277 行.
[ 2012-10-23T04:04:53+08:00 ] /taodandan/index.php | NOTIC: [2] filemtime(): stat failed for /tmp/LtStoreFile/LtAutoloader-token-cache/03/95/039527171e0d17bbef3754e5df57ab4a.php Autoloader.php 第 277 行.
[ 2012-10-23T04:04:53+08:00 ] /taodandan/index.php | NOTIC: [2] filemtime(): stat failed for /tmp/LtStoreFile/LtAutoloader-token-cache/6b/04/6b04ffc661e16714449744dafcc225be.php Autoloader.php 第 277 行.
[ 2012-10-23T04:04:53+08:00 ] /taodandan/index.php | NOTIC: [2] filemtime(): stat failed for /tmp/LtStoreFile/LtAutoloader-token-cache/b0/fb/b0fbc83349154625d33053f5e8ae35f8.php Autoloader.php 第 277 行.
[ 2012-10-23T04:04:53+08:00 ] /taodandan/index.php | NOTIC: [2] filemtime(): stat failed for /tmp/LtStoreFile/LtAutoloader-token-cache/8a/e7/8ae77bbc43b5fec3e134aae7941fbba7.php Autoloader.php 第 277 行.
[ 2012-10-23T04:04:53+08:00 ] /taodandan/index.php | NOTIC: [2] filemtime(): stat failed for /tmp/LtStoreFile/LtAutoloader-token-cache/83/97/83972ec462fdcc04b00e3fce668ae1c9.php Autoloader.php 第 277 行.
[ 2012-10-23T04:04:53+08:00 ] /taodandan/index.php | NOTIC: [2] filemtime(): stat failed for /tmp/LtStoreFile/LtAutoloader-token-cache/02/08/020878d023b67d9b513fa4ba6e20d91f.php Autoloader.php 第 277 行.
[ 2012-10-23T04:04:53+08:00 ] /taodandan/index.php | NOTIC: [2] filemtime(): stat failed for /tmp/LtStoreFile/LtAutoloader-token-cache/35/e3/35e3642c7b65741cca05cd1394d7c7b5.php Autoloader.php 第 277 行.
[ 2012-10-23T04:04:53+08:00 ] /taodandan/index.php | NOTIC: [2] filemtime(): stat failed for /tmp/LtStoreFile/LtAutoloader-token-cache/eb/93/eb9367c141cfeba9edb3f53b65408b14.php Autoloader.php 第 277 行.
[ 2012-10-23T04:04:53+08:00 ] /taodandan/index.php | NOTIC: [2] filemtime(): stat failed for /tmp/LtStoreFile/LtAutoloader-token-cache/45/66/456671b15390b2010502a2088b5c1d6a.php Autoloader.php 第 277 行.
[ 2012-10-23T04:04:53+08:00 ] /taodandan/index.php | NOTIC: [2] filemtime(): stat failed for /tmp/LtStoreFile/LtAutoloader-token-cache/81/89/81890f3962903e79cbdf118e49778d4a.php Autoloader.php 第 277 行.
[ 2012-10-23T04:04:53+08:00 ] /taodandan/index.php | NOTIC: [2] filemtime(): stat failed for /tmp/LtStoreFile/LtAutoloader-token-cache/ee/76/ee76577c16e1ddc297cbf87e5d323e48.php Autoloader.php 第 277 行.
[ 2012-10-23T04:04:53+08:00 ] /taodandan/index.php | NOTIC: [2] filemtime(): stat failed for /tmp/LtStoreFile/LtAutoloader-token-cache/8e/b4/8eb441b0edc0050b7423dc3eb65b6a28.php Autoloader.php 第 277 行.
[ 2012-10-23T04:04:53+08:00 ] /taodandan/index.php | NOTIC: [2] filemtime(): stat failed for /tmp/LtStoreFile/LtAutoloader-token-cache/af/eb/afebbb611978b5db2d80622bf6f37615.php Autoloader.php 第 277 行.
[ 2012-10-23T04:04:53+08:00 ] /taodandan/index.php | NOTIC: [2] filemtime(): stat failed for /tmp/LtStoreFile/LtAutoloader-token-cache/39/9f/399f5ee28c927f121426229f37570358.php Autoloader.php 第 277 行.
[ 2012-10-23T04:04:53+08:00 ] /taodandan/index.php | NOTIC: [2] filemtime(): stat failed for /tmp/LtStoreFile/LtAutoloader-token-cache/14/9b/149b82f0e3bd2a62ec8451dadb01a1ef.php Autoloader.php 第 277 行.
[ 2012-10-23T04:04:53+08:00 ] /taodandan/index.php | NOTIC: [2] filemtime(): stat failed for /tmp/LtStoreFile/LtAutoloader-token-cache/24/43/2443cb00b61a28c2c55574c0e1695d37.php Autoloader.php 第 277 行.
[ 2012-10-23T04:04:53+08:00 ] /taodandan/index.php | NOTIC: [2] filemtime(): stat failed for /tmp/LtStoreFile/LtAutoloader-token-cache/3a/cf/3acf939d37b566e1cd09ca8958a3e28b.php Autoloader.php 第 277 行.
[ 2012-10-23T04:04:53+08:00 ] /taodandan/index.php | NOTIC: [2] filemtime(): stat failed for /tmp/LtStoreFile/LtAutoloader-token-cache/66/50/6650f40053069dd4f28c8f20c1d9af7f.php Autoloader.php 第 277 行.
[ 2012-10-23T04:04:53+08:00 ] /taodandan/index.php | NOTIC: [2] filemtime(): stat failed for /tmp/LtStoreFile/LtAutoloader-token-cache/4c/25/4c25b0c93bed5481f8015840190d6088.php Autoloader.php 第 277 行.
[ 2012-10-23T04:04:53+08:00 ] /taodandan/index.php | NOTIC: [2] filemtime(): stat failed for /tmp/LtStoreFile/LtAutoloader-token-cache/98/7b/987bca72bbe6c39d197a5f217105b456.php Autoloader.php 第 277 行.
[ 2012-10-23T04:04:53+08:00 ] /taodandan/index.php | NOTIC: [2] filemtime(): stat failed for /tmp/LtStoreFile/LtAutoloader-token-cache/68/d7/68d797a841c5464769cd5d75b1bd5cd6.php Autoloader.php 第 277 行.
[ 2012-10-23T04:04:53+08:00 ] /taodandan/index.php | NOTIC: [2] filemtime(): stat failed for /tmp/LtStoreFile/LtAutoloader-token-cache/58/42/5842106661b9dc18502f4f30233ff7c4.php Autoloader.php 第 277 行.
[ 2012-10-23T04:04:53+08:00 ] /taodandan/index.php | NOTIC: [2] filemtime(): stat failed for /tmp/LtStoreFile/LtAutoloader-token-cache/81/76/8176d56ca4cc28f2b4b8df8c6216d842.php Autoloader.php 第 277 行.
[ 2012-10-23T04:04:53+08:00 ] /taodandan/index.php | NOTIC: [2] filemtime(): stat failed for /tmp/LtStoreFile/LtAutoloader-token-cache/62/5d/625d7071858a36f2f8a97b290e8634a9.php Autoloader.php 第 277 行.
[ 2012-10-23T04:04:53+08:00 ] /taodandan/index.php | NOTIC: [2] filemtime(): stat failed for /tmp/LtStoreFile/LtAutoloader-token-cache/df/9f/df9f6508adb8d09188493430ec0287df.php Autoloader.php 第 277 行.
[ 2012-10-23T04:04:53+08:00 ] /taodandan/index.php | NOTIC: [2] filemtime(): stat failed for /tmp/LtStoreFile/LtAutoloader-token-cache/4f/c0/4fc01a5c657460a21fe232496a994fde.php Autoloader.php 第 277 行.
[ 2012-10-23T04:04:53+08:00 ] /taodandan/index.php | NOTIC: [2] filemtime(): stat failed for /tmp/LtStoreFile/LtAutoloader-token-cache/98/d7/98d76fc7df3d7996112a1ae80499f6a6.php Autoloader.php 第 277 行.
[ 2012-10-23T04:04:53+08:00 ] /taodandan/index.php | NOTIC: [2] filemtime(): stat failed for /tmp/LtStoreFile/LtAutoloader-token-cache/23/c3/23c3349a5179a22bcf7ec94bebf0b4bf.php Autoloader.php 第 277 行.
[ 2012-10-23T04:04:53+08:00 ] /taodandan/index.php | NOTIC: [2] filemtime(): stat failed for /tmp/LtStoreFile/LtAutoloader-token-cache/b2/b2/b2b2bd6bb363ad56bf8ab33af9c83048.php Autoloader.php 第 277 行.
[ 2012-10-23T04:04:53+08:00 ] /taodandan/index.php | NOTIC: [2] filemtime(): stat failed for /tmp/LtStoreFile/LtAutoloader-token-cache/af/03/af03157fae7ec82aa3cd3fa3d0345f96.php Autoloader.php 第 277 行.
[ 2012-10-23T04:04:53+08:00 ] /taodandan/index.php | NOTIC: [2] filemtime(): stat failed for /tmp/LtStoreFile/LtAutoloader-token-cache/bc/e0/bce0efb69091559b242fad179807405d.php Autoloader.php 第 277 行.
[ 2012-10-23T04:04:53+08:00 ] /taodandan/index.php | NOTIC: [2] filemtime(): stat failed for /tmp/LtStoreFile/LtAutoloader-token-cache/6c/a7/6ca7379927aa5eccaf3211621a0a1d54.php Autoloader.php 第 277 行.
[ 2012-10-23T04:04:53+08:00 ] /taodandan/index.php | NOTIC: [2] filemtime(): stat failed for /tmp/LtStoreFile/LtAutoloader-token-cache/b4/2a/b42a9d1cc6a4fb1c5bf9abe92a979b22.php Autoloader.php 第 277 行.
[ 2012-10-23T04:04:53+08:00 ] /taodandan/index.php | NOTIC: [2] filemtime(): stat failed for /tmp/LtStoreFile/LtAutoloader-token-cache/a7/60/a760f995810c9dde7df5b9afd5c00997.php Autoloader.php 第 277 行.
[ 2012-10-23T04:04:54+08:00 ] /taodandan/index.php | NOTIC: [2] filemtime(): stat failed for /tmp/LtStoreFile/LtAutoloader-token-cache/30/b7/30b73fafc8ee2b54e8bdc03f818edb5e.php Autoloader.php 第 277 行.
[ 2012-10-23T04:04:54+08:00 ] /taodandan/index.php | NOTIC: [2] filemtime(): stat failed for /tmp/LtStoreFile/LtAutoloader-token-cache/4c/e8/4ce86e75f893bfe2e2ffbe333f069925.php Autoloader.php 第 277 行.
[ 2012-10-23T04:04:54+08:00 ] /taodandan/index.php | NOTIC: [2] filemtime(): stat failed for /tmp/LtStoreFile/LtAutoloader-token-cache/97/61/9761de6531598d371dd62d098e71ebb8.php Autoloader.php 第 277 行.
[ 2012-10-23T04:04:54+08:00 ] /taodandan/index.php | NOTIC: [2] filemtime(): stat failed for /tmp/LtStoreFile/LtAutoloader-token-cache/fc/ba/fcba5081bfe7dcf5e5dc76470208a325.php Autoloader.php 第 277 行.
[ 2012-10-23T04:04:54+08:00 ] /taodandan/index.php | NOTIC: [2] filemtime(): stat failed for /tmp/LtStoreFile/LtAutoloader-token-cache/ba/5f/ba5fc024857ed6c478eaa8aeb4b5a89f.php Autoloader.php 第 277 行.
[ 2012-10-23T04:04:54+08:00 ] /taodandan/index.php | NOTIC: [2] filemtime(): stat failed for /tmp/LtStoreFile/LtAutoloader-token-cache/34/29/3429209fe36419c896a2a18ffa099530.php Autoloader.php 第 277 行.
[ 2012-10-23T04:04:54+08:00 ] /taodandan/index.php | NOTIC: [2] filemtime(): stat failed for /tmp/LtStoreFile/LtAutoloader-token-cache/8b/6a/8b6a2924e7571c0ba2b930e0aaabd75a.php Autoloader.php 第 277 行.
[ 2012-10-23T04:04:54+08:00 ] /taodandan/index.php | NOTIC: [2] filemtime(): stat failed for /tmp/LtStoreFile/LtAutoloader-token-cache/d2/61/d261a87128d137c91f33bf0901c63651.php Autoloader.php 第 277 行.
[ 2012-10-23T04:04:54+08:00 ] /taodandan/index.php | NOTIC: [2] filemtime(): stat failed for /tmp/LtStoreFile/LtAutoloader-token-cache/66/93/6693dd0a627f4e0115ff6614ff30f0f6.php Autoloader.php 第 277 行.
